old_path,disposition,target_topic_id,target_path,wave,rationale
docs/ai-protocols/auth/entra-3lo-agent-auth-security-review.md,MIGRATE,entra-3lo-agent-auth-security-review,docs/protocols/10-entra-3lo-agent-auth-security-review.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/auth/entra-3lo-agent-auth-standards-architecture.md,MIGRATE,entra-3lo-agent-auth-standards-architecture,docs/protocols/11-entra-3lo-agent-auth-standards-architecture.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/auth/index.md,MERGE-INTO,hub-protocols,docs/protocols/index.md,4,Nested section/subfolder index; one hub per domain rule — folds into hub-protocols.
docs/ai-protocols/auth/marketplace-connector-auth-patterns.md,MIGRATE,marketplace-connector-auth-patterns,docs/protocols/03-marketplace-connector-auth-patterns.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/auth/tool-authentication-connectors.md,MIGRATE,tool-authentication-connectors,docs/protocols/12-tool-authentication-connectors.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/index.md,MERGE-INTO,hub-protocols,docs/protocols/index.md,4,Nested section/subfolder index; one hub per domain rule — folds into hub-protocols.
docs/ai-protocols/mcp/MCP_Deep_Research_2026.md,MIGRATE,mcp-deep-research-2026,docs/protocols/13-mcp-deep-research-2026.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/mcp/MCP_Enterprise_Security_Governance_Operations_2026.md,MIGRATE,mcp-enterprise-security-governance-operations-2026,docs/protocols/14-mcp-enterprise-security-governance-operations-2026.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/mcp/MCP_Harness_AIDLC.md,MIGRATE,mcp-harness-aidlc,docs/protocols/15-mcp-harness-aidlc.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/mcp/index.md,MERGE-INTO,hub-protocols,docs/protocols/index.md,4,Nested section/subfolder index; one hub per domain rule — folds into hub-protocols.
docs/ai-protocols/standards/AI_Protocols_Standards_Service_Industry_Guide_2026.md,MIGRATE,ai-protocols-standards-service-industry-guide-2026,docs/protocols/16-ai-protocols-standards-service-industry-guide-2026.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/agent-protocol-metadata-headers.md,MIGRATE,agent-protocol-metadata-headers,docs/protocols/17-agent-protocol-metadata-headers.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/emerging-protocols-acp-anp.md,MIGRATE,emerging-protocols-acp-anp,docs/protocols/18-emerging-protocols-acp-anp.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/emerging-protocols-agui-utcp.md,MIGRATE,emerging-protocols-agui-utcp,docs/protocols/19-emerging-protocols-agui-utcp.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/emerging-protocols-beyond-mcp-a2a.md,MERGE-INTO,hub-protocols,docs/protocols/index.md,4,Nested section/subfolder index; one hub per domain rule — folds into hub-protocols.
docs/ai-protocols/standards/emerging-protocols-crosscutting.md,MIGRATE,emerging-protocols-crosscutting,docs/protocols/20-emerging-protocols-crosscutting.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/emerging-protocols-overview.md,MIGRATE,emerging-protocols-overview,docs/protocols/21-emerging-protocols-overview.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/emerging-protocols-ucp-ap2-nlip-lmos.md,MIGRATE,emerging-protocols-ucp-ap2-nlip-lmos,docs/protocols/22-emerging-protocols-ucp-ap2-nlip-lmos.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/existing-protocol-evolution-agentic-ai.md,MIGRATE,existing-protocol-evolution-agentic-ai,docs/protocols/23-existing-protocol-evolution-agentic-ai.md,4,Section default (ai-protocols -> protocols).
docs/ai-protocols/standards/index.md,MERGE-INTO,hub-protocols,docs/protocols/index.md,4,Nested section/subfolder index; one hub per domain rule — folds into hub-protocols.
docs/ai-security-governance/Agentic_AI_Governance_Framework.md,MIGRATE,agentic-ai-governance-framework,docs/trust/ai-security-governance/03-agentic-ai-governance-framework.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/Sovereign_Constitutional_AI_RAI_Implementation_Handbook.md,MIGRATE,sovereign-constitutional-ai-rai-implementation-handbook,docs/trust/ai-security-governance/04-sovereign-constitutional-ai-rai-implementation-handbook.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part01_DeepMind_AI_Control_Roadmap.md,MIGRATE,deepmind-ai-control-roadmap,docs/trust/ai-security-governance/05-deepmind-ai-control-roadmap.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part02_Evolution_Enterprise_AI_Security.md,MIGRATE,evolution-enterprise-ai-security,docs/trust/ai-security-governance/06-evolution-enterprise-ai-security.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part03_Enterprise_Threat_Modeling.md,MIGRATE,enterprise-threat-modeling,docs/trust/ai-security-governance/07-enterprise-threat-modeling.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part04_AI_Control_Architecture.md,MIGRATE,ai-control-architecture,docs/trust/ai-security-governance/08-ai-control-architecture.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part05_Runtime_AI_Security.md,MIGRATE,runtime-ai-security,docs/trust/ai-security-governance/09-runtime-ai-security.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part06_Identity_for_AI_Agents.md,MIGRATE,identity-for-ai-agents,docs/trust/ai-security-governance/10-identity-for-ai-agents.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part07_AI_Authorization.md,MIGRATE,ai-authorization,docs/trust/ai-security-governance/11-ai-authorization.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part08_Memory_Governance.md,MIGRATE,memory-governance,docs/trust/ai-security-governance/12-memory-governance.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part09_Tool_Governance.md,MIGRATE,tool-governance,docs/trust/ai-security-governance/13-tool-governance.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part10_Reasoning_Governance.md,MIGRATE,reasoning-governance,docs/trust/ai-security-governance/14-reasoning-governance.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part11_Multi_Agent_Security.md,MIGRATE,multi-agent-security,docs/trust/ai-security-governance/15-multi-agent-security.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part12_AI_Observability.md,MIGRATE,ai-observability,docs/trust/ai-security-governance/16-ai-observability.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part13_AI_SOC.md,MIGRATE,ai-soc,docs/trust/ai-security-governance/17-ai-soc.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part14_Enterprise_Governance.md,MIGRATE,enterprise-governance,docs/trust/ai-security-governance/18-enterprise-governance.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part15_Cloud_Implementation_Comparison.md,MIGRATE,cloud-implementation-comparison,docs/trust/ai-security-governance/19-cloud-implementation-comparison.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part16_Reference_Architecture.md,MIGRATE,reference-architecture,docs/trust/ai-security-governance/20-reference-architecture.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part17_Best_Practices_Anti_Patterns.md,MIGRATE,best-practices-anti-patterns,docs/trust/ai-security-governance/21-best-practices-anti-patterns.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/Part18_Future_Outlook_2026_2035.md,MIGRATE,future-outlook-2026-2035,docs/trust/ai-security-governance/22-future-outlook-2026-2035.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/deep-mind/index.md,MIGRATE,ai-control-series-overview,docs/trust/ai-security-governance/01-ai-control-series-overview.md,7,"Flagship spoke per doctrine: DeepMind 18-part AI Control series overview/index kept as its own page, not merged into hub-trust."
docs/ai-security-governance/index.md,MERGE-INTO,hub-trust,docs/trust/index.md,7,Redundant nested section index; one hub per domain rule — folds into hub-trust.
docs/ai-security-governance/policy/Vol0_Series_Index_and_Overview.md,MIGRATE,policy-authorization-series-overview,docs/trust/ai-security-governance/02-policy-authorization-series-overview.md,7,"Flagship spoke per doctrine: policy/authorization volume series overview kept as its own page, not merged into hub-trust."
docs/ai-security-governance/policy/Vol1_Executive_Architecture.md,MIGRATE,executive-architecture,docs/trust/ai-security-governance/23-executive-architecture.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol1b_Authorization_Deep_Dive.md,MIGRATE,1b-authorization-deep-dive,docs/trust/ai-security-governance/24-1b-authorization-deep-dive.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol2_Identity_Claims_Policy.md,MIGRATE,identity-claims-policy,docs/trust/ai-security-governance/25-identity-claims-policy.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol2b_Advanced_Policy_Engineering.md,MIGRATE,2b-advanced-policy-engineering,docs/trust/ai-security-governance/26-2b-advanced-policy-engineering.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol3_Agent_Tool_MCP_Authorization.md,MIGRATE,agent-tool-mcp-authorization,docs/trust/ai-security-governance/27-agent-tool-mcp-authorization.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol3b_Agent_Authorization_Deep_Dive.md,MIGRATE,3b-agent-authorization-deep-dive,docs/trust/ai-security-governance/28-3b-agent-authorization-deep-dive.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol4_RAG_Memory_Data_Authorization.md,MIGRATE,rag-memory-data-authorization,docs/trust/ai-security-governance/29-rag-memory-data-authorization.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol4b_AWS_Entra_Federation_Patterns.md,MIGRATE,4b-aws-entra-federation-patterns,docs/trust/ai-security-governance/30-4b-aws-entra-federation-patterns.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol5_AWS_Implementation_Governance.md,MIGRATE,aws-implementation-governance,docs/trust/ai-security-governance/31-aws-implementation-governance.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/ai-security-governance/policy/Vol5b_Compliance_Governance_Decision_Framework.md,MIGRATE,5b-compliance-governance-decision-framework,docs/trust/ai-security-governance/32-5b-compliance-governance-decision-framework.md,7,Part of the 8-way security/governance sprawl (ai-security-governance); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
