old_path,old_section,title,words,has_frontmatter,last_reviewed,source_type,status_field,mermaid_count,ascii_art_suspected,inferred_doc_type,dup_cluster,notes
docs/multimodal-ai/part-11-evaluation-harnesses-cicd.md,multimodal-ai,Part 11 — Evaluation Harnesses & CI/CD for Multimodal AI,5842,True,2026-07-16,native-md,current,1,False,guide,,
docs/multimodal-ai/part-12-observability-finops.md,multimodal-ai,Part 12 — Observability & FinOps for Multimodal AI,4667,True,2026-07-16,native-md,current,2,False,guide,,topic-overlap:finops;topic-overlap:observability
docs/multimodal-ai/part-13-governance-production.md,multimodal-ai,Part 13 — Enterprise Governance & Production Engineering for Multimodal AI,5949,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-14-cloud-platform-comparison.md,multimodal-ai,Part 14 — Cloud Platform Comparison for Multimodal AI,4226,True,2026-07-16,native-md,current,1,False,guide,,
docs/multimodal-ai/part-15-emerging-trends-bibliography.md,multimodal-ai,Part 15 — Emerging Trends & Bibliography for Multimodal AI,5140,True,2026-07-16,native-md,current,1,False,guide,,
docs/nist-ai-standards/index.md,nist-ai-standards,NIST AI Standards & CAISI — Enterprise Security Guide,791,True,2026-07-16,pdf-converted,current,0,True,hub,,
docs/nist-ai-standards/part-01-nist-ai-100-2-adversarial-ml.md,nist-ai-standards,NIST AI 100-2 — Adversarial Machine Learning,2558,True,2026-07-16,pdf-converted,current,0,False,guide,,
docs/nist-ai-standards/part-02-nist-ai-100-4-synthetic-content.md,nist-ai-standards,NIST AI 100-4 — Synthetic Content Detection & Provenance,2193,True,2026-07-16,pdf-converted,current,0,True,guide,,
docs/nist-ai-standards/part-03-caisi-agentic-ai.md,nist-ai-standards,CAISI Agentic AI Security Guidance,2300,True,2026-07-16,pdf-converted,current,0,True,guide,,
docs/nist-ai-standards/part-04-enterprise-architecture.md,nist-ai-standards,NIST AI Standards — Enterprise Architecture Patterns,1777,True,2026-07-16,pdf-converted,current,0,True,guide,,
docs/nist-ai-standards/part-05-control-mappings.md,nist-ai-standards,NIST AI Standards — Cross-Framework Control Mappings,1712,True,2026-07-16,pdf-converted,current,0,False,guide,,
docs/nist-ai-standards/part-06-implementation-checklist.md,nist-ai-standards,NIST AI Standards — Implementation Checklist,1559,True,2026-07-16,pdf-converted,current,0,True,guide,,
docs/nist-ai-standards/part-07-future-trends.md,nist-ai-standards,NIST AI Standards — Future Trends & Emerging Threats,1743,True,2026-07-16,pdf-converted,current,0,False,guide,,
docs/quantum/IBM_Associate_Quantum_CertGuide.md,quantum,IBM Certified Associate Developer — Quantum Computation Study Guide,4520,True,2026-07-18,native-md,current,0,False,checklist,,
docs/quantum/IBM_Developer_Quantum_CertGuide.md,quantum,IBM Certified Developer — Quantum Computation Study Guide,4541,True,2026-07-18,native-md,current,0,False,checklist,,
docs/quantum/Quantum_AI_Consultancies_Report.md,quantum,Quantum AI Consulting Landscape,5655,True,2026-07-18,native-md,current,0,False,research-report,,
docs/quantum/Quantum_AI_Startups_Report.md,quantum,Quantum AI Startup Landscape,7918,True,2026-07-18,native-md,current,0,False,research-report,,
docs/quantum/Quantum_AI_Zero_to_Mastery.md,quantum,Quantum AI — Zero to Mastery (Original PDF),78,True,2026-07-14,converted-pdf,superseded,0,False,guide,,known-dup:quantum-zero-to-mastery
docs/quantum/index.md,quantum,Quantum AI,458,True,2026-07-18,native-md,current,0,False,hub,,
docs/quantum/zero-to-mastery-part1-foundations.md,quantum,Quantum AI: Zero to Mastery — Part 1: Foundations,3098,True,2026-07-17,native-md,current,0,False,guide,,known-dup:quantum-zero-to-mastery
docs/quantum/zero-to-mastery-part2-quantum-ai.md,quantum,Quantum AI: Zero to Mastery — Part 2: Quantum AI,1235,True,2026-07-17,native-md,current,1,False,guide,,known-dup:quantum-zero-to-mastery
docs/quantum/zero-to-mastery-part3-architecture.md,quantum,Quantum AI: Zero to Mastery — Part 3: Mastery & Architecture,1556,True,2026-07-17,native-md,current,2,False,guide,,known-dup:quantum-zero-to-mastery
docs/quantum/zero-to-mastery-part4-appendices.md,quantum,Quantum AI: Zero to Mastery — Part 4: Appendices & Industry Landscape,3695,True,2026-07-17,native-md,current,4,False,guide,,known-dup:quantum-zero-to-mastery
docs/quantum/zero-to-mastery.md,quantum,Quantum AI — Zero to Mastery,778,True,2026-07-17,native-md,current,1,False,guide,,known-dup:quantum-zero-to-mastery
docs/soft-skills/CTO_Voice_Mastery_Program.md,soft-skills,CTO Voice Mastery Program,21136,True,2026-07-14,converted-pdf,current,0,False,guide,,
docs/soft-skills/Creative_Thinking_Skills.md,soft-skills,Creative Thinking Skills for Technical Leaders,2225,True,2026-07-14,native-md,current,0,True,guide,,
docs/soft-skills/Mental_Model_Encyclopedia.md,soft-skills,The Mental Model Encyclopedia,440,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Mental_Model_Encyclopedia_Part1_Executive_Cognition.md,soft-skills,The Mental Model Encyclopedia — Part 1: Executive Cognition Frameworks,4491,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Mental_Model_Encyclopedia_Part2_Systems_Thinking.md,soft-skills,The Mental Model Encyclopedia — Part 2: Systems Thinking Frameworks,4073,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Mental_Model_Encyclopedia_Part3_Strategic_Analysis.md,soft-skills,The Mental Model Encyclopedia — Part 3: Strategic Analysis Frameworks,5316,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Mental_Model_Encyclopedia_Part4_Counterfactual_Thinking.md,soft-skills,The Mental Model Encyclopedia — Part 4: Counterfactual Thinking Frameworks,2532,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Mental_Models_for_Voice_Training.md,soft-skills,Mental Models for Voice Training,1478,True,2026-07-10,converted-pdf,current,0,False,guide,,known-dup:mental-models-encyclopedia
docs/soft-skills/Problem_Solving_Skills.md,soft-skills,Problem-Solving Skills for Technical Leaders,1718,True,2026-07-14,native-md,current,0,True,guide,,
docs/soft-skills/Storytelling_Exercise_Workbook.md,soft-skills,Storytelling Exercise Workbook,1699,True,2026-07-14,converted-pdf,current,0,False,guide,,
docs/soft-skills/Voice_Training_30Day_Plan.md,soft-skills,Voice Training 30-Day Plan,1610,True,2026-07-14,converted-pdf,current,0,False,guide,,
docs/soft-skills/index.md,soft-skills,Non-Tech,734,True,2026-07-14,native-md,current,0,False,hub,,
docs/sovereign-constitutional-ai/ai-alignment-control.md,sovereign-constitutional-ai,AI Alignment & Control,2525,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/ai-assurance-audit-architecture.md,sovereign-constitutional-ai,AI Assurance & Audit Architecture,1940,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/ai-governance-operating-model.md,sovereign-constitutional-ai,AI Governance Operating Model,2747,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/ai-risk-taxonomy.md,sovereign-constitutional-ai,AI Risk Taxonomy,24,True,2026-07-10,native-md,current,0,False,guide,,
docs/sovereign-constitutional-ai/ai-safety-framework.md,sovereign-constitutional-ai,AI Safety Framework,1471,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/constitutional-agent-architecture.md,sovereign-constitutional-ai,Constitutional Agent Architecture,2040,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/constitutional-ai-engineering.md,sovereign-constitutional-ai,Constitutional AI Engineering,3512,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/democratic-ai-public-interest.md,sovereign-constitutional-ai,Democratic & Public Interest AI,2301,True,2026-07-10,native-md,current,0,False,guide,,
docs/sovereign-constitutional-ai/index.md,sovereign-constitutional-ai,Sovereign & Constitutional AI,1115,True,2026-07-10,native-md,current,0,True,hub,,
docs/sovereign-constitutional-ai/policy-as-code-framework.md,sovereign-constitutional-ai,Policy-as-Code Framework,1657,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/rai-operating-model.md,sovereign-constitutional-ai,Responsible AI Operating Model,2737,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/sovereign-ai-foundations.md,sovereign-constitutional-ai,Sovereign AI Foundations,3236,True,2026-07-10,native-md,current,0,True,guide,,
docs/sovereign-constitutional-ai/sovereign-ai-roadmap-maturity.md,sovereign-constitutional-ai,"Roadmap, Maturity & Standards Canon",7717,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/01-executive-summary.md,workflow-orchestration,Executive Summary - Workflow Orchestration in the Agentic AI Era,1517,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/02-evolution-timeline.md,workflow-orchestration,Technology Evolution Timeline - From BPM to Agentic Orchestration,1720,True,2026-07-10,native-md,current,0,False,guide,,
docs/workflow-orchestration/03-workflow-vs-agent-architecture.md,workflow-orchestration,"Workflow vs Agent Architecture - Determinism, Adaptivity, and Design Principles",2028,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/04-temporal-deep-dive.md,workflow-orchestration,"Temporal Deep Dive - Architecture, Patterns, and AI Integration",1373,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/05-camunda-deep-dive.md,workflow-orchestration,"Camunda Deep Dive - BPMN, BPM, and AI Integration",1523,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/06-durable-vs-cognitive-execution.md,workflow-orchestration,Durable Execution vs. Cognitive Execution,1939,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/07-ai-coding-orchestrators.md,workflow-orchestration,"AI Coding Orchestrators - Claude Code, GitHub Copilot, and the Meta-Orchestrator Pattern",1551,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/08-agent-frameworks-comparison.md,workflow-orchestration,Agent Frameworks Comparison,2910,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/09-tool-calling-orchestration.md,workflow-orchestration,Tool Calling Orchestration,1657,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/10-mcp-impact.md,workflow-orchestration,MCP (Model Context Protocol) Impact on Orchestration,1513,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:mcp
docs/workflow-orchestration/11-a2a-orchestration-patterns.md,workflow-orchestration,A2A (Agent-to-Agent) Orchestration Patterns,1589,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/12-human-in-the-loop-architectures.md,workflow-orchestration,Human-in-the-Loop Architectures,1725,True,2026-07-10,native-md,current,0,False,guide,,
docs/workflow-orchestration/13-memory-vs-workflow-state.md,workflow-orchestration,Memory vs. Workflow State,1632,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:memory
docs/workflow-orchestration/14-ai-planning-vs-workflow-engines.md,workflow-orchestration,AI Planning vs. Workflow Engines,1570,True,2026-07-10,native-md,current,0,False,guide,,
docs/workflow-orchestration/15-reliability-playbook.md,workflow-orchestration,Reliability Playbook for Agentic Systems,1534,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/16-observability-framework.md,workflow-orchestration,Observability Framework for Orchestrated AI Systems,1560,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:observability
docs/workflow-orchestration/17-security-architecture.md,workflow-orchestration,Security Architecture for Orchestrated AI Systems,1612,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/workflow-orchestration/18-enterprise-governance-model.md,workflow-orchestration,Enterprise Governance Model,1539,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/19-reference-architectures.md,workflow-orchestration,Reference Architectures - From BPM-First to AI-Native,2041,True,2026-07-10,native-md,current,0,True,reference-architecture,,
docs/workflow-orchestration/20-decision-matrix.md,workflow-orchestration,Decision Matrix - Choosing Your Orchestration Platform,2725,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/21-future-predictions.md,workflow-orchestration,Future Outlook: Workflow Orchestration 2026–2035,1751,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/22-anti-patterns-catalog.md,workflow-orchestration,Anti-Patterns Catalog: Orchestration and Agentic Systems,1954,True,2026-07-10,native-md,current,0,False,anti-pattern,,topic-overlap:anti-patterns
docs/workflow-orchestration/23-capability-maturity-model.md,workflow-orchestration,Orchestration Capability Maturity Model (CMM),1712,True,2026-07-10,native-md,current,0,True,guide,,
docs/workflow-orchestration/index.md,workflow-orchestration,Workflow Orchestration in the Agentic AI Era,421,True,2026-07-10,native-md,current,0,False,hub,,
